P0216,0.740028440423487,0.096270368509863,0.293733312522558,0.0250708461810203,0.689697402853587,0.114234168377189,0.266471432863822,0.0245239311248736,0.0283796667423707,0.013954368391028,0.137967609555562,0.0306818628756441,0.293081645636841,0.0175857698972529,0.0559432495318697,0.0328709263038793,0.176969025364582,0.0486203393800945,0.287295876037033,0.0239157019975011,0.0178029143978298,0,0.207354885499819,0,0.085827406164666,0,0.244274912784668,0,0.0357533672670928,0.0209995595756384,0.153517662071912,0.0474816715924475,0.1214225575959,0.0271356792288841,0.246516214005373,0.0145992700425286,0.0074148854856266,0,0.0226888888928219,0,0.208631059492187,0,0.0483921876137621,0,0.181047090425921,0,0.0261966004167823,0.0178733339050912,0.054218622182581,0.0210316473864398,0.144342264263069,0.0257451044900531,0.0706825081747777,0.0126163368584162,0.191415819776759,0.00853678532951874,0.0159714704337618,0.0052134698509932,0.00206395665209047,0.000654212307985399,0.0811909446508973,0.00107738763960125,0.0960979434092103,0.000469207399795471,0.0434500632621599,0.000548212317908046,0.127474814826332,0.000268373011538687,0.0405254979833562,0.0139115831679957,0.0390400640836975,0.0121035607953212,0.010138416071571,0.00569854109765299,0.0757693268525805,0.00496936795941539,0.0360693048272245,0.00201291690865389,0.132401607021821,0.00560847915898606,Malignant
P0218,0.654401799241271,0.10581228628078,0.253483692558854,0.027572289948204,0.577524920046874,0.146819682600638,0.222630667416219,0.0404756566080188,0.0487384766009644,0.0327569837636101,0.172454851268716,0.0446672515791344,0.272441954020688,0.0249281661244099,0.0548476437905556,0.0383357285587079,0.160053537336202,0.0505549364891312,0.241108862720381,0.0289476909297213,0.0317892341707056,0.0194978267007871,0.135640109326858,0.0328453405840306,0.11668244156717,0.0322302784440509,0.23039399309068,0.0182035839886286,0.036429614431593,0.0246191996852297,0.13646813040012,0.0556227519554707,0.103073676893382,0.0348520456176627,0.20619557248839,0.0162904174758852,0.0190571545330699,0.00925885707766781,0.0437768939091956,0.0231517069954326,0.144421741408437,0.0313744749255455,0.0588433412155003,0.0236042560512225,0.173034293900691,0.012264864628492,0.0251118694364928,0.0208297352813973,0.0487255798914649,0.0247651013020666,0.132247616472126,0.055058927170059,0.0600878521678991,0.0281948266583287,0.15886151632379,0.0114929334379171,0.0249893956005307,0,0.0116192364576986,0,0.0294598511356678,0,0.0941471008296577,0,0.0254595865106461,0,0.1137830532688,0,0.0388940581895317,0.0182715087536895,0.0345285055825977,0.0141833523098966,0.0379382740485822,0.0262625499479868,0.0731473851009617,0.0379291304144927,0.0334798285532725,0.0216867432596243,0.110164698779078,0.0096465594634358,Malignant
P0223,0.702541732057203,0.0291831425435625,0.274281718708413,0.00540806720549652,0.719300715457547,0.0331905293241882,0.274368084371477,0.00707701379141027,0.0384973343079971,0,0.188504365626593,0,0.300976423675893,0,0.0404092771553326,0.0158013731013948,0.18569059503009,0.0130723932672161,0.300789911852047,0.00427316341331519,0.0251156904462445,0.00627501702645249,0.0891608671579805,0.0132641563709932,0.201661898886041,0.0178288406739505,0.212472053946352,0.00590791005002735,0.0245335796278076,0.00408582865058334,0.15826372904526,0.0189650288912728,0.126427158673333,0.00311619253028874,0.258571098189133,0.0025059317590902,0.0318019604174302,0.0170865979326725,0.0693006163328846,0.0294391752194983,0.030779411991972,0.013166729742631,0.14696498612131,0.0398674645320534,0.151357418276532,0.0156807615841481,0.0106782267646522,0.000311058356067959,0.0268156703744023,0.000644525356194435,0.155924604192464,0.00118239741687842,0.0768983326295023,0.000118762749879405,0.202442929975591,0.000294224113409784,0.0323055425572994,0.00954493257269245,0.0590079182687642,0.0136350724589891,0.0577300354723782,0.0145951953016219,0.0583439874829403,0.0264957136141797,0.100118863924204,0.0504896269475227,0.10628306154043,0.0253323535863297,0.0152609727753171,0,0.0379191995067864,0,0.034867893722536,0,0.0802315053611193,0,0.0632890115470588,0,0.148893167318494,0,Malignant
P0225,0.566933572941491,0.0510948043162963,0.22342026545305,0.00946677949234292,0.624469326327238,0.0884968658663648,0.238896921419515,0.0231279620552336,0.0307721163638343,0.0153250423542841,0.152011404477969,0.0109080392343713,0.251427120348715,0.00409662530566452,0.0431628472059228,0.0138890199902437,0.195776377308687,0.0104577813076891,0.279751871075646,0.00525250942749142,0.0113727885306669,0,0.150147202291052,0,0.103524822502057,0,0.217899345340186,0,0.0171390679051453,0.00230706518435458,0.124496784596747,0.00136120729236263,0.134418588476134,0.00167648032719166,0.235877994219923,0.000393097189994928,0.0273595923401135,0.00470303105371045,0.0405793697791924,0.00134754715665601,0.114313263785887,0.00625776134270914,0.0981027697183045,0.00157756011747297,0.165674162646846,0.00144120980094131,0.0285859699771051,0.0039488367123288,0.0489858485435265,0.00179723218948636,0.118708579915131,0.0016677753102677,0.114142668036113,0.00141556724037256,0.179566173801313,0.0010362892868579,0.0281978211570034,0.0127984255677554,0.0378269225126426,0.0151033655444759,0.105758566747639,0.0336107624081333,0.0302854758587224,0.00956217076463756,0.0992600386951235,0.0100156701140198,0.129079185004393,0.00779203316256427,0.0341240470659185,0.0203577508266275,0.0600452605953418,0.0186566997017534,0.105482906752669,0.0173237648332445,0.0358003559274378,0.00761795951461961,0.111692981878816,0.0104349532280679,0.140036625812318,0.00750532168062688,Malignant
P0227,0.102320838610315,0.108071066181986,0.0312038789385411,0.00495957523159815,0.645112323370647,0.0723035737954515,0.25247458797113,0.0146195649006775,0.0591849241875264,0.0374516873146615,0.0687513529579914,0.0191773714125823,0.0318196119705808,0.00244499398229727,0.0403547351390379,0.0273530793897115,0.158289386730519,0.0350025712968705,0.273273367999445,0.0148417170737519,0.0538136511011201,0.0178709162407319,0.0517135574661938,0.00887079296172278,0.0410298077529323,0.00740077410963722,0.0228586598460638,0.00190522746048558,0.0284290631470505,0.0175381049894617,0.142638663799881,0.0271489295123938,0.105802078143693,0.0198427568147747,0.231378113659372,0.0102856003398077,0.0504920452692434,0.0169681568152665,0.0446472198328166,0.0157766636922868,0.0353153578648678,0.0114092173779093,0.026388162457936,0.00681799462504805,0.0167642707987812,0.00242354360214751,0.0160548671026288,0.00844192064681264,0.0519438853768184,0.014727361762744,0.145935046781713,0.013256666483137,0.0531086276888196,0.0100505148262445,0.174808023801389,0.00427198105156279,0.0408036985297143,0.0173964814972668,0.0360578588377034,0.0164284541404366,0.0283973185409694,0.0131056311654679,0.0227078309032519,0.00962193611591984,0.0173857967795475,0.00640961215527152,0.0123641310233667,0.00302417273523283,0.0477683701723381,0,0.0366923065671524,0,0.0298312102706507,0,0.0780586601465291,0,0.0352158582602208,0,0.126907004667611,0,Malignant
P0228,0.587122097599734,0.106746521398336,0.223553447261968,0.0251493564647206,0.72863365512098,0,0.288640931639658,0,0.0650504513463347,0.0453775657626846,0.15521640722205,0.0416223155458664,0.236442802461256,0.024710926337642,0.0251730916425415,0.00161446680250972,0.171572595770469,0.00144684123883378,0.299788663448456,0.00293735436817938,0.0376484857255061,0.0255312387179308,0.136439309719598,0.0588137547752528,0.0990536939923948,0.0212013706668124,0.20083667586497,0.0197554957971261,0.0169616354539445,0,0.159807522222531,0,0.116926474342167,0,0.252381905902701,0,0.0213901305828017,0.0158062006044991,0.0583757193349808,0.030158041441828,0.125345361127466,0.049125270314422,0.0595596375369266,0.012667030802862,0.154285513093701,0.0151046084562512,0.00640882932972845,0.00100864648168608,0.055025440731908,0.00121998526608813,0.162798044883241,0.000485872355547898,0.0740836821335388,0.000777487247163595,0.193756203405566,0.000338427477524524,0.0322723509923288,0.0126735666707535,0.036633429405573,0.0122489263878972,0.0365101019182536,0.0194819344999829,0.0537510104017462,0.0196500051314115,0.0364917133549349,0.00722662922769217,0.103515770923593,0.0114601010330133,0.0376108607800773,0,0.0190737527267289,0,0.0379076826663101,0,0.0909283449866632,0,0.047981024424187,0,0.136161841949459,0,Malignant
P0230,0.725586447247892,0.0456220354025591,0.28021267871287,0.0161439688753356,0.743599310443477,0.0683273369139108,0.285445162943917,0.0169220207657548,0.0361253170102423,0.0154099656949211,0.186120840994782,0.0214178023303429,0.302451478213735,0.0162588295685418,0.0441846382926216,0.0219810857088498,0.194146732135752,0.0277804167558362,0.309356664230647,0.0120069361700154,0.0236188548820236,0.00963009461228425,0.15761001233547,0.0167171821239444,0.125890178258448,0.0104180036994522,0.259174576458645,0.0104957300724487,0.025400860581175,0.0107035676570328,0.157172569449068,0.0293633280860241,0.132554125740888,0.0181578021304107,0.264079488334789,0.00679487126275882,0.0112529313556333,0.00590233834275291,0.0303617801383555,0.0128703304873587,0.156253924268177,0.0138027852904982,0.0756297419668198,0.00657118189523813,0.202186880113821,0.00546654129553898,0.0139440172338305,0.00646446374935065,0.0324158714619692,0.0147498827723971,0.15844672668688,0.0250320620534686,0.0788200100686092,0.0133348578784719,0.205763564284866,0.00336090870155014,0.0388280813380561,0.00470080243828828,0.027544127775447,0.00884777073666122,0.0280812067513994,0.0090237486943552,0.078577447529955,0.0092950555984001,0.0427205926996931,0.00295323332479366,0.142750611628626,0.00220718002815702,0.0393068142634547,0.0104673098187549,0.0275108567871672,0.0116821882485461,0.0338544299335915,0.00680884073464815,0.0851532292506024,0.0114220453864635,0.044916005210217,0.00556059069530237,0.146427806245339,0.00109465959433096,Malignant
P0231,0.678896130390446,0.0790527546332651,0.258631101209825,0.0176362742130309,0.645433534408306,0.0844506151301086,0.25069427129111,0.0218883155000812,0.0402415523006771,0.0262550486614694,0.174515313785276,0.0351764839742325,0.27794398700706,0.013263314793811,0.039002244039605,0.0199343183195837,0.166019177880144,0.0405298620538272,0.269037130740736,0.0206214024402818,0.0238979334394433,0.0114943119737592,0.146903400685849,0.0297438603706737,0.112262923190693,0.0197622917184553,0.236213692316035,0.00814470578315544,0.0224462523141688,0.0114124533634418,0.140814063473925,0.0292227392701799,0.1056073449562,0.0226284089880738,0.227448806992898,0.0159554603012133,0.0142643431343889,0.00781039054024749,0.0335519583573115,0.0105600978025928,0.15607297877232,0.0201093431256922,0.0585038477628477,0.0133395857296746,0.181927527416923,0.00473515913957085,0.0090469431798657,0.0051192875463556,0.040964328382938,0.0148474859003535,0.144097917326957,0.0209406865728902,0.054603279650338,0.0145102745077792,0.17329321658146,0.0116254808771919,0.0371758816156066,0.00325630920406916,0.0329215121954835,0.00216386964263341,0.0272434695883065,0.00330204450429226,0.0979062232539868,0.00202547905968288,0.0238643566986982,0.00327187149255605,0.125032693994373,0.00131619610578448,0.0304335902806942,0.00619542959836331,0.0263511602723688,0.011498448111631,0.0261888771467808,0.0122757750960746,0.0855084049189571,0.0104710949320277,0.0204981767911511,0.0109820893469459,0.116678327563046,0.00739909028298257,Malignant
P0232,0.66337854410398,0.0838046050222392,0.257053648371835,0.0264375948063272,0.748451892451867,0.0672520222009688,0.289414105565104,0.0207689713022237,0.0346424338097357,0.0178675748212668,0.165015413513934,0.0257849713188215,0.27704161547394,0.0213082692475971,0.0348085792121769,0.0131588167656063,0.186596242190544,0.0262827374475133,0.309030976339705,0.0196933472139675,0.0228825778849328,0.0110196744593587,0.150231787699927,0.0185335785644293,0.10394357904735,0.0138386708452559,0.23346229193162,0.0149268421675533,0.0236702168884778,0.00925320614440945,0.161126720615663,0.00939950061436576,0.119568401461506,0.0165803692713978,0.2593768697879,0.0129118899130651,0.0118466479612362,0.00687841260593968,0.0327568147151545,0.00897568546020176,0.153638390801669,0.0173246950992436,0.0531985617032809,0.00787430622743977,0.175808023314555,0.00804380757178352,0.00619397976030754,0.00248773663191556,0.0358423510529245,0.0100281880843282,0.165102436037912,0.00289222443390881,0.0616374933807782,0.00364901666774848,0.194363546729625,0.00336866406434059,0.0330496309248864,0.0102413544033838,0.0232895717203722,0.00666391879193584,0.0257495108740716,0.00962445785083688,0.0894594441800706,0.010864630257762,0.0229382105964738,0.00563634118619265,0.120527201682962,0.00372440768928877,0.0355103975921515,0,0.0128298071153728,0,0.0275692417645557,0,0.0948043088987413,0,0.0346685009970982,0,0.135883910826222,0,Malignant
P0237,0.622683698220725,0.0769395156328727,0.244710724261018,0.019098710239222,0.63529417561603,0.0433988236236852,0.254207987472536,0.00837065171431907,0.0402512911804447,0.0255308701240583,0.150518238371907,0.0371537309724889,0.26297261504379,0.0169562101634407,0.0189242564434503,0.011217560458856,0.144448983265362,0.0178744590752302,0.27900970446254,0.00397949061158344,0.0277546302565615,0.0159398012306913,0.145247673418062,0.0335176732186468,0.0978088999992775,0.0213733931258273,0.22286879163117,0.0113991798929788,0.03099706388861,0,0.176393834524122,0,0.129597373796079,0,0.240390813377478,0,0.0174771119003811,0.0101610398590695,0.0486558970432796,0.0260177152762427,0.143619280221757,0.0264018316136384,0.0532841315045868,0.0154789432968308,0.170863578185774,0.00735636627794534,0.0277613533033315,0.0150864102828907,0.0692054081626145,0.0162441943491938,0.0949879479563665,0.0182257055429469,0.142472521989693,0.00834100169647184,0.180085696678383,0.00574817326601113,0.0402657090238599,0.0108550282200319,0.0354274554193193,0.0155596734671003,0.0301352883050983,0.0150213905356566,0.0804238338735735,0.017345705569162,0.0224175637356858,0.0122688521670914,0.11672152287157,0.00579096247994839,0.0351111971856756,0.0179331753426206,0.0213978803255637,0.0142871596473226,0.096647614259795,0.0516690076818265,0.0178620410597604,0.0073451415730472,0.118623720858769,0.0225462443181303,0.133629369766528,0.0142572960408242,Malignant
